Date,pct_dose_1_cumulative,pct_dose_2_cumulative,pct_dose_3_cumulative,pct_dose_1,pct_dose_2,pct_dose_3
2021-08-01,0.529926990453804,0.440373122825741,0,0.0010294564433228626,1.3697074815244292e-5,0
2021-08-02,0.5329448812937787,0.4413673664970327,0,0.003017890839974724,9.942436712916947e-4,0
2021-08-03,0.5349814483544795,0.4433343364813962,0,0.002036567060700767,0.0019669699843635202,0
2021-08-04,0.5370210656433709,0.44432551919700375,0,0.00203961728889146,9.911827156075526e-4,0
2021-08-05,0.5400406136539418,0.44531886635944634,0,0.003019548010570916,9.933471624425927e-4,0
2021-08-06,0.5420990559135737,0.4463256096455093,0,0.0020584422596318097,0.0010067432860629832,0
2021-08-07,0.5441258246280791,0.4473247847020488,0,0.002026768714505467,9.991750565394586e-4,0
2021-08-08,0.5451534493468484,0.4483199349974738,0,0.001027624718769271,9.95150295425018e-4,0
2021-08-09,0.5471789728220675,0.4493235328447434,0,0.0020255234752191154,0.0010035978472696105,0
2021-08-10,0.5492141896179554,0.45032523284570025,0,0.0020352167958879175,0.00100170000095684,0
2021-08-11,0.5522189590680832,0.4523060597361343,0,0.003004769450127731,0.001980826890434051,0
2021-08-12,0.554239575422097,0.45331572866915953,0,0.002020616354013849,0.0010096689330252318,0
2021-08-13,0.5562827834472036,0.4553262215249998,3.8453834267967676e-5,0.002043208025106602,0.0020104928558402624,3.8453834267967676e-5
2021-08-14,0.5583050971095852,0.4563455919316852,1.3861943147728143e-4,0.002022313662381592,0.001019370406685427,1.0016559720931375e-4
2021-08-15,0.5593272916520575,0.45637984914926344,2.3033471113864673e-4,0.0010221945424723211,3.4257217578215204e-5,9.17152796613653e-5
2021-08-16,0.5613449590383897,0.4583807772117329,4.54846148298341e-4,0.0020176673863321337,0.002000928062469487,2.245114371596943e-4
2021-08-17,0.5633630845879883,0.4594035537348244,7.341365630639415e-4,0.0020181255495986816,0.001022776523091462,2.792904147656005e-4
2021-08-18,0.5653820977462374,0.4614079872817796,0.0010652633636769055,0.002019013158249039,0.002004433546955231,3.31126800612964e-4
2021-08-19,0.5683817053425686,0.4624381509800356,0.0013878320957179313,0.002999607596331222,0.0010301636982559814,3.2256873204102574e-4
2021-08-20,0.5704176513091561,0.4644742821532009,0.0017330273066412415,0.0020359459665875157,0.002036131173165312,3.4519521092331025e-4
2021-08-21,0.5714495360223812,0.4655111449588747,0.0019069755291692353,0.0010318847132251285,0.0010368628056737772,1.739482225279938e-4
2021-08-22,0.5724685303210513,0.4665318210061944,0.0019990862628231003,0.0010189942986700284,0.0010206760473197019,9.211073365386494e-5
2021-08-23,0.5744705367576582,0.46854611820133146,0.0022772977570915337,0.0020020064366069734,0.0020142971951370714,2.7821149426843347e-4
2021-08-24,0.5764686879612536,0.46957749832094886,0.002558253291152485,0.0019981512035953664,0.0010313801196173977,2.809555340609511e-4
2021-08-25,0.5784756490398199,0.47159267489315115,0.0028530036622688754,0.0020069610785662384,0.002015176572202293,2.9475037111639053e-4
2021-08-26,0.581464566223169,0.4736087537611933,0.0031705292844683777,0.002988917183349149,0.0020160788680421704,3.1752562219950235e-4
2021-08-27,0.583487883534088,0.4756545720263189,0.0035338966287409217,0.0020233173109189817,0.002045818265125565,3.633673442725439e-4
2021-08-28,0.5854942833392585,0.47669995541836535,0.003716021746912958,0.002006399805170478,0.0010453833920464617,1.821251181720364e-4
2021-08-29,0.5855245950315949,0.47772173534090523,0.0038206703100652955,3.031169233647102e-5,0.0010217799225398783,1.0464856315233742e-4
2021-08-30,0.5885002606194538,0.4797353055197299,0.004109341161269373,0.002975665587858889,0.0020135701788246974,2.8867085120407726e-4
2021-08-31,0.5904957880501243,0.48076978019885896,0.004415117966392942,0.0019955274306704407,0.0010344746791290382,3.0577680512356917e-4
2021-09-01,0.5924889047524732,0.482779989044026,0.004756582754445854,0.0019931167023489182,0.0020102088451670608,3.414647880529125e-4
2021-09-02,0.5944848163806067,0.48478805130401975,0.005087402604824776,0.0019959116281335065,0.002008062259993726,3.3081985037892135e-4
2021-09-03,0.5964902429850264,0.4858345810253715,0.005422558271419903,0.0020054266044197133,0.0010465297213517744,3.3515566659512736e-4
2021-09-04,0.5975036557481886,0.4868624729655248,0.00555121619700345,0.001013412763162247,0.0010278919401532916,1.286579255835472e-4
2021-09-05,0.5985104201596939,0.48787813256015383,0.005635130015073329,0.0010067644115052676,0.0010156595946290148,8.39138180698789e-5
2021-09-06,0.5985113725789014,0.48886228351376815,0.005675070470217528,9.524192075005544e-7,9.841509536143156e-4,3.994045514419883e-5
2021-09-07,0.600492991581846,0.490876228702079,0.005943786923708139,0.001981619002944579,0.0020139451883108284,2.6871645349061096e-4
2021-09-08,0.6024808715297653,0.4919071077546704,0.006213073345298035,0.001987879947919269,0.0010308790525914158,2.6928642158989633e-4
2021-09-09,0.604469013464858,0.49391916489998977,0.006499816342498196,0.00198814193509278,0.002012057145319379,2.8674299720016054e-4
2021-09-10,0.6064684443322478,0.4959556221751344,0.006814196704197274,0.00199943086738974,0.002036457275144621,3.143803616990782e-4
2021-09-11,0.6074737561027188,0.496987169785986,0.00695528318220212,0.001005311770471029,0.001031547610851613,1.410864780048461e-4
2021-09-12,0.6084709696082928,0.49800535858790695,0.007027974092470196,9.972135055740239e-4,0.0010181888019209495,7.269091026807558e-5
2021-09-13,0.6104506568077344,0.4990358631587455,0.007241123812243753,0.0019796871994415266,0.0010305045708385308,2.1314971977355688e-4
2021-09-14,0.6124248384375576,0.5010345212656067,0.007461740278878252,0.001974181629823213,0.001998658106861173,2.2061646663449914e-4
2021-09-15,0.6134152671179784,0.503038782815871,0.00769156785499478,9.90428680420874e-4,0.0020042615502643413,2.298275761165279e-4
2021-09-16,0.6153875354568251,0.5050436237989353,0.007922910481969463,0.001972268338846672,0.0020048409830643044,2.3134262697468294e-4
2021-09-17,0.6163875222269121,0.5070692164199861,0.008189235185941637,9.99986770086947e-4,0.0020255926210508424,2.6632470397217403e-4
2021-09-18,0.6173828983757537,0.5080889297786162,0.008330886020288891,9.95376148841598e-4,0.0010197133586300478,1.416508343472546e-4
2021-09-19,0.6183723989502246,0.5090988107240687,0.00840511229989386,9.895005744708918e-4,0.0010098809454525126,7.422627960496954e-5
2021-09-20,0.6193603541968845,0.5101189650916821,0.008645942258422332,9.87955246659955e-4,0.0010201543676133795,2.4082995852847157e-4
2021-09-21,0.6213304956067949,0.5121169036050504,0.008913265597318455,0.0019701414099103642,0.0019979385133682692,2.6732333889612284e-4
2021-09-22,0.6223148322084219,0.5131323036249434,0.009155935455420934,9.843366016270005e-4,0.0010154000198930868,2.4266985810247887e-4
2021-09-23,0.6232951137477085,0.5151290539045319,0.009464120776776249,9.802815392866426e-4,0.001996750279588455,3.0818532135531464e-4
2021-09-24,0.6252586383469927,0.517145884383541,0.01020458243382891,0.001963524599284172,0.002016830479009135,7.404616570526618e-4
2021-09-25,0.6252616495471778,0.5181607651047547,0.010875766902728252,3.0112001850879366e-6,0.0010148807212136957,6.711844688993412e-4
2021-09-26,0.6262434224309273,0.5181866186881211,0.011257256816801037,9.817728837495654e-4,2.5853583366375332e-5,3.8148991407278496e-4
2021-09-27,0.6272186663919328,0.51919528537883,0.012655645540778087,9.752439610054564e-4,0.0010086666907088704,0.0013983887239770506
2021-09-28,0.6282016591231535,0.521191190162266,0.014153802746091685,9.82992731220711e-4,0.001995904783436031,0.0014981572053135977
2021-09-29,0.6291831596771085,0.522206140002974,0.015628197455788022,9.815005539549615e-4,0.001014949840708046,0.0014743947096963368
2021-09-30,0.6301612679734095,0.5242043877099143,0.017162722995536252,9.781082963010723e-4,0.001998247706940237,0.0015345255397482306
2021-10-01,0.6311436756936304,0.5252360394216571,0.018803817781442623,9.824077202208459e-4,0.0010316517117427981,0.0016410947859063704
2021-10-02,0.6321304009470549,0.5262456404616633,0.01949740216961654,9.867252534244697e-4,0.0010096010400062472,6.935843881739172e-4
2021-10-03,0.6321334366633548,0.5272469852862414,0.019875168455984867,3.0357162998928544e-6,0.001001344824578032,3.777662863683265e-4
2021-10-04,0.6331147374953278,0.5282571931734928,0.021185724843114803,9.813008319730088e-4,0.0010102078872514797,0.0013105563871299367
2021-10-05,0.6340984887133583,0.5292667335300596,0.022591479517964395,9.837512180305152e-4,0.0010095403565667516,0.0014057546748495915
2021-10-06,0.6350743351056597,0.5302699080445847,0.02402255164703847,9.75846392301416e-4,0.0010031745145251403,0.0014310721290740763
2021-10-07,0.6360496757280576,0.5322537476883693,0.02544470449354879,9.753406223979022e-4,0.0019838396437845685,0.0014221528465103196
2021-10-08,0.63703247660987,0.5332679398087382,0.026950505664210936,9.828008818123513e-4,0.0010141921203689064,0.0015058011706621452
2021-10-09,0.6380163814348117,0.534269334642948,0.02758331694768927,9.83904824941706e-4,0.0010013948342098011,6.32811283478335e-4
2021-10-10,0.6380194957370938,0.5342830738529541,0.027885082683835105,3.114302282170023e-6,1.3739210006136204e-5,3.0176573614583424e-4
2021-10-11,0.6390014885016666,0.5352860350701226,0.029024138612105642,9.81992764572781e-4,0.0010029612171684743,0.0011390559282705368
2021-10-12,0.6399799196416619,0.5362842320394381,0.03030052975786207,9.78431139995295e-4,9.98196969315468e-4,0.0012763911457564295
2021-10-13,0.6409545606383847,0.5372807633153416,0.031533503918606036,9.74640996722842e-4,9.965312759034894e-4,0.0012329741607439645
2021-10-14,0.6419299040898946,0.5382764636438019,0.032799191816749104,9.753434515098469e-4,9.957003284603028e-4,0.0012656878981430683
2021-10-15,0.6429054197297503,0.5392785314235321,0.03420444870832171,9.755156398557618e-4,0.0010020677797302202,0.001405256891572608
2021-10-16,0.6428972708475802,0.5402737977289085,0.03481005843153287,0,9.952663053763855e-4,6.056097232111576e-4
2021-10-17,0.6438762664259394,0.5402818708632672,0.03507353805976148,9.78995578359232e-4,8.073134358688172e-6,2.63479628228612e-4
2021-10-18,0.6438745119242807,0.5412777693203834,0.036182640457003874,0,9.958984571162288e-4,0.0011091023972423925
2021-10-19,0.6448501399269718,0.5422729611979961,0.03737794651895453,9.756280026911313e-4,9.951918776126556e-4,0.001195306061950653
2021-10-20,0.6458253131038241,0.5432662593744959,0.03860024175615905,9.751731768522509e-4,9.93298176499846e-4,0.001222295237204525
2021-10-21,0.6467985509155324,0.5442594821356935,0.039864868042132115,9.732378117083273e-4,9.932227611976208e-4,0.0012646262859730625
2021-10-22,0.6477739507313827,0.5452622419880849,0.04219895625330464,9.753998158502641e-4,0.0010027598523913994,0.002334088211172522
2021-10-23,0.647774799896978,0.5452768702076971,0.04361149445841403,8.491655952846955e-7,1.4628219612178306e-5,0.0014125382051093927
2021-10-24,0.6487571485599762,0.5462683400944024,0.0444635591379431,9.823486629982892e-4,9.914698867052874e-4,8.520646795290715e-4
2021-10-25,0.6487524083283417,0.5472681234999547,0.04730279465748949,0,9.997834055522903e-4,0.0028392355195463875
2021-10-26,0.6497223198022535,0.5472847549397631,0.05016034024927334,9.699114739117887e-4,1.6631439808456605e-5,0.002857545591783854
2021-10-27,0.6506972158850794,0.5482832251690628,0.0532309628533621,9.748960828259712e-4,0.00099847022929966389,0.00307062260408876
2021-10-28,0.6516643408095381,0.5492795249463523,0.05626045931713603,9.671249244586066e-4,9.962997772895443e-4,0.0030294964637739286
2021-10-29,0.6526353308561293,0.550281346671048,0.059626979183364244,9.709900465912913e-4,0.0010018217246956507,0.0033665198662282125
2021-10-30,0.652634520962969,0.5502922812579397,0.061058046463097315,0,1.0934586891719889e-5,0.0014310672797330712
2021-10-31,0.6526352442905697,0.5503002238253436,0.061767348144371785,7.23327600704593e-7,7.94256740388466e-6,7.093016812744699e-4
2021-11-01,0.6536111361235585,0.5512977982211383,0.06444687963820916,9.7589183298874e-4,9.975743957947314e-4,0.0026795314938373796
2021-11-02,0.6545827425074162,0.5522951583191282,0.06729083245116946,9.716063838577371e-4,9.973600979898967e-4,0.002843952812960293
2021-11-03,0.6555530772412482,0.5532898438229568,0.07020608944743363,9.703347338320123e-4,9.946855038285296e-4,0.0029152569962641733
2021-11-04,0.6565186302066632,0.55330247483252,0.0730832007298459,9.655529654150063e-4,1.2631009563279783e-5,0.0028771112824122758
2021-11-05,0.6574805421457823,0.5543015951273976,0.07645679296602213,9.619119391190978e-4,9.991202948775868e-4,0.003373592236176226
2021-11-06,0.6574676781990122,0.5552943990507554,0.07798532588589967,0,9.928039233577657e-4,0.0015285329198775344
2021-11-07,0.6584375639815188,0.5553006724785822,0.07866134100042206,9.698857825065632e-4,6.273427826775091e-6,6.760151145223936e-4
2021-11-08,0.6584055539592157,0.5562917688254675,0.08092918643136807,0,9.910963468853229e-4,0.0022678454309460055
2021-11-09,0.6593434321566294,0.5562993689442738,0.08339176210324156,9.378781974136441e-4,7.600118806294631e-6,0.002462575671873496
2021-11-10,0.6602835858892073,0.5572915145018753,0.08619897117804738,9.401537325779419e-4,9.921455576015203e-4,0.0028072090748058193
2021-11-11,0.661229182288216,0.5572989084332286,0.08853045750326696,9.45596399008708e-4,7.3939313532944695e-6,0.002331486325219581
2021-11-12,0.662189501410637,0.5582955411243935,0.09170690758744594,9.60319122421005e-4,9.966326911649004e-4,0.0031764500841789806
2021-11-13,0.662168958632769,0.5583046838666832,0.09311054029426774,0,9.142742289691697e-6,0.0014036327068217974
2021-11-14,0.6631364277945798,0.5592936466653206,0.0940098061149547,9.674691618107856e-4,9.889627986373606e-4,8.992658206869591e-4
2021-11-15,0.6640979328112889,0.5593022271675916,0.09640271555835504,9.615050167091077e-4,8.580502271038348e-6,0.002392909443400343
2021-11-16,0.6650427264240057,0.5602928352280377,0.09923168596599824,9.44793612716821e-4,9.90608060446152e-4,0.002828970407643197
2021-11-17,0.6649995720274952,0.561282822015671,0.10218659989509553,0,9.899867876332902e-4,0.0029549139290972887
2021-11-18,0.6659336319946408,0.5612893177097122,0.10503683785103181,9.34059967145684e-4,6.495694041208644e-6,0.00285023795593628
2021-11-19,0.6668861090194081,0.5622824309126171,0.1085929093508011,9.524770247673064e-4,9.931132029048495e-4,0.0035560714997692894
2021-11-20,0.6678388651313508,0.5622903024023109,0.11036461950784024,9.527561119426764e-4,7.871489693833666e-6,0.0017717101570391414
2021-11-21,0.6688199197717324,0.5632801770105419,0.11156826696215275,9.810546403815623e-4,9.898746082309673e-4,0.0012036474543125064
2021-11-22,0.6697938437173805,0.5632890392697313,0.1145764203572316,9.73923945648103e-4,8.862259189390542e-6,0.003008153395078858
2021-11-23,0.6707614468600163,0.564280680531424,0.11771089422641866,9.676031426357756e-4,9.916412616927106e-4,0.0031344738691870544
2021-11-24,0.6717310673789647,0.5642838644101906,0.1198213734263113,9.696205189484441e-4,3.1838787666327306e-6,0.0021104791998926425
2021-11-25,0.6717306947294424,0.5642830515551202,0.11985086269719492,0,0,2.948927088361475e-5
2021-11-26,0.6727105832498035,0.5652611472377935,0.12187952479409293,9.798885203611274e-4,9.780956826733744e-4,0.002028662096898018
2021-11-27,0.6736958933791046,0.5652585606601928,0.12303718113076682,9.853101293011424e-4,0,0.0011576563366738901
2021-11-28,0.6737051617323525,0.5652565635690735,0.1237677468421151,9.26835324788211e-6,0,7.305657113482744e-4
2021-11-29,0.6746689892587463,0.5662204042866493,0.12631013558149337,9.638275263937901e-4,9.638407175758257e-4,0.0025423887393782735
2021-11-30,0.6756287915381249,0.5671800085647422,0.1293153996769313,9.598022793786409e-4,9.596042780928293e-4,0.003005264095437915
2021-12-01,0.676594859648293,0.5671586261846588,0.13246981222682114,9.660681101680835e-4,0,0.003154412549889851
2021-12-02,0.6775616059601214,0.568122889074175,0.1359858741835346,9.667463118283592e-4,9.642628895161209e-4,0.003516061956713473
2021-12-03,0.6785354795454861,0.5690979808025184,0.13982770046076992,9.738735853647151e-4,9.750917283434246e-4,0.0038418262772353107
2021-12-04,0.6795081718564994,0.5690748043298943,0.14147039464925842,9.726923110132679e-4,0,0.0016426941884885027
2021-12-05,0.6804914964263238,0.5690625913516886,0.1423484907686056,9.833245698244175e-4,0,8.780961193471659e-4
2021-12-06,0.6814555700111022,0.5700350280886991,0.14532188359952897,9.640735847784576e-4,9.724367370105291e-4,0.002973392830923377
2021-12-07,0.6824111352739343,0.5700156960775317,0.14815505164418644,9.555652628320255e-4,0,0.002833168044657469
2021-12-08,0.6833623769373138,0.5709739962488831,0.15121856191166022,9.512416633795651e-4,9.583001713514561e-4,0.0030635102674737846
2021-12-09,0.6843159124619905,0.5719352570989203,0.15433200376561865,9.535355246766963e-4,9.612608500372266e-4,0.0031134418539584263
2021-12-10,0.6852794518162456,0.5719241919176706,0.15742362248522981,9.63539354255083e-4,0,0.0030916187196111666
2021-12-11,0.6862465887998811,0.5728852288702855,0.15916659955195148,9.67136983635486e-4,9.610369526148466e-4,0.0017429770667216626
2021-12-12,0.6872203985055961,0.5728787307340198,0.1600003478793386,9.738097057150341e-4,0,8.337483273871127e-4
2021-12-13,0.6881733016979159,0.5728676256894872,0.16237339156686809,9.529031923197762e-4,0,0.002373043687529497
2021-12-14,0.689120065237802,0.573835867842032,0.16518305947926865,9.467635398860974e-4,9.682421525447626e-4,0.0028096679124005597
2021-12-15,0.6900652136596541,0.5748093089764994,0.16804283355359562,9.451484218521156e-4,9.73441134467401e-4,0.0028597740743269706
2021-12-16,0.6919901421382102,0.5748075843197125,0.17083318901427946,0.001924928478556076,0,0.0027903554606838465
2021-12-17,0.692937810296672,0.5757908682016235,0.1741558114449425,9.476681584618118e-4,9.832838819110457e-4,0.0033226224306630303
2021-12-18,0.6938994451272653,0.575790793066453,0.17577038998216105,9.616348305933053e-4,0,0.0016145785372185528
2021-12-19,0.6948767252701535,0.5757943511984529,0.1767437269685368,9.77280142888226e-4,3.5581319999256067e-6,9.733369863757502e-4
2021-12-20,0.6968248400561358,0.5767801692351334,0.1799250851996213,0.0019481147859822245,9.858180366805191e-4,0.003181358231084508
2021-12-21,0.6987673663774222,0.5777605618951388,0.18330796532993548,0.0019425263212864419,9.803926600053803e-4,0.003382880130314181
2021-12-22,0.7007107121544229,0.5777579357141663,0.18614720664575732,0.0019433457770007267,0,0.0028392413158218333
2021-12-23,0.7016662432606553,0.5787364919157674,0.1886530292616654,9.555311062323657e-4,9.78556201601033e-4,0.002505822615908093
2021-12-24,0.7026375116404948,0.578738968590478,0.18917947988778205,9.712683798395183e-4,2.4766747106497178e-6,5.264506261166424e-4
2021-12-25,0.7026371517373668,0.578738854862012,0.18918626072284647,0,0,6.780835064418289e-6
2021-12-26,0.7026377098773087,0.5787449135540138,0.18980956057411458,5.581399418197464e-7,6.058692001764676e-6,6.232998512681054e-4
2021-12-27,0.704588053158587,0.579729339435572,0.19226936847581871,0.0019503432812782995,9.844258815582263e-4,0.0024598079017041363
2021-12-28,0.7065387773018439,0.5807132872975326,0.1950028039322121,0.0019507241432569211,9.839478619605435e-4,0.002733435456393374
2021-12-29,0.7084899572673838,0.5807133925095315,0.1973582772122273,0.0019511799655399509,1.0521199889090838e-7,0.0023554732800152023
2021-12-30,0.709468971368826,0.5816967623798166,0.19985305139663295,9.790141014421883e-4,9.833698702851335e-4,0.0024947741844056626
2021-12-31,0.7104624977760683,0.58170641997243,0.2007152761111993,9.935264072422623e-4,9.657592613399046e-6,8.622247145663453e-4
2022-01-01,0.7104692290577804,0.5817092347164445,0.20083902298808506,6.731281712135662e-6,2.8147440145342983e-6,1.2374687688576635e-4
2022-01-02,0.711454815251714,0.5826964246501214,0.20181174937962723,9.855861939335187e-4,9.871899336768575e-4,9.727263915421669e-4
2022-01-03,0.7124336923019103,0.5826934026351607,0.20342299673846068,9.788770501963917e-4,0,0.0016112473588334453
2022-01-04,0.7143907867485557,0.5836739855335725,0.20568031736389067,0.00195709444664538,9.805828984118525e-4,0.0022573206254299927
2022-01-05,0.7163471939960091,0.5846541090567621,0.2080152592155749,0.0019564072474533845,9.801235231895467e-4,0.00233494185168423
2022-01-06,0.7173273981938246,0.5846545280119123,0.21006890051760096,9.802041978155263e-4,4.18955150238709e-7,0.0020536413020260658
2022-01-07,0.7192998609443467,0.5856440116748736,0.2127146107659829,0.001972462750522097,9.894836629612547e-4,0.0026457102483819217
2022-01-08,0.7202814527270819,0.5856397129626871,0.21403860919528137,9.815917827351583e-4,0,0.0013239984292984786
2022-01-09,0.7202836891123072,0.5856402770992397,0.21468638400524828,2.2363852253404204e-6,5.641365525832498e-7,6.477748099669167e-4
2022-01-10,0.7222353275373623,0.5866220187236537,0.21668758679012864,0.00195163842505508,9.81741624414001e-4,0.0020012027848803626
2022-01-11,0.7232067274764123,0.5866211853319,0.21836550103964558,9.713999390500438e-4,0,0.0016779142495169375
2022-01-12,0.7241697797920519,0.5875979196644842,0.22034169735672776,9.630523156395343e-4,9.767343325841615e-4,0.0019761963170821795
2022-01-13,0.726118547457062,0.5875918018971965,0.22181793080316223,0.001948767665010065,0,0.0014762334464344662
2022-01-14,0.7271033339377695,0.5885781121032797,0.22385380440881747,9.847864807075446e-4,9.863102060831963e-4,0.0020358736056552418
